"task_id","simulation_seed","observed_data_md5","comparison","model_a","model_b","RMSE_model_a","RMSE_model_b","paired_RMSE_difference_model_a_minus_model_b","winner_lower_RMSE"
79,1079,"022bd08caeebfca4473b74c3678f71c2","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.490497770555684,0.456319497206897,0.0341782733487866,"gamma_noise"
80,1080,"0bfd2bd8ee2ddc3923c9cef719215e45","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.834195181933211,0.479235053224172,0.354960128709039,"gamma_noise"
81,1081,"b3ce4c9c57f114ee806b5ede899e654c","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.0570552667052,0.482414496665058,0.574640770040137,"gamma_noise"
82,1082,"345f145ce6e49d5527737547b7d7bcc9","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.1524719364367,0.579491368390534,0.572980568046163,"gamma_noise"
83,1083,"5cd6b677ff91eaefd7913f277989cb3a","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.20042047698353,0.716591715072683,0.483828761910843,"gamma_noise"
84,1084,"ec4eb27a1b0dc4aef15289699a23db33","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.737390217838128,0.551834702427251,0.185555515410878,"gamma_noise"
85,1085,"f306053231f91c40dca3c621e8419b61","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.437283676434143,0.367370209648651,0.0699134667854922,"gamma_noise"
86,1086,"e89799bf4fcfc5e7d882e1a15e433b0c","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.24290563780906,0.770765383948146,0.472140253860917,"gamma_noise"
87,1087,"83d5cd04167b4c25b941369e1cd89c12","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.593960910330771,0.594870499575694,-0.000909589244922793,"bspline_B"
88,1088,"e68e6eddaef14b8f6833f1889cb09727","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.36904340390774,0.373187175085197,-0.00414377117745657,"bspline_B"
89,1089,"aa9cc98baf1a333684a7dcc3407aadc4","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.720995116085711,0.452784527052673,0.268210589033038,"gamma_noise"
90,1090,"3b62c1a3abbc8f8d77b3f0094d799c08","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.06186625391811,0.520302200051217,0.541564053866897,"gamma_noise"
91,1091,"ffb0df50d948dd9dad8db95b89578130","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.798057871943272,0.377374560802797,0.420683311140476,"gamma_noise"
92,1092,"42c5e41b64f024125d08f483c49d5109","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.627682498545771,0.656231839721197,-0.0285493411754253,"bspline_B"
93,1093,"7866b869b011f99e5a6d626fd2b53319","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.472860853189268,0.361744889546328,0.11111596364294,"gamma_noise"
94,1094,"cb6e4431d9ef11ffbb0c3c60fc93a658","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.419684074557776,0.62332769089781,-0.203643616340033,"bspline_B"
95,1095,"e2c94ae6df04e9da8177ab346fbd245e","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.430685139288985,0.363230204900703,0.0674549343882819,"gamma_noise"
96,1096,"dce19abeba3755021094f84a48b227a7","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.907242710847673,0.488272452989507,0.418970257858165,"gamma_noise"
97,1097,"5f10705eaab893b924c7745af7cbddc2","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.910715816964607,0.508762756782977,0.401953060181631,"gamma_noise"
98,1098,"a0c73b07405f66c422d099e5a3c08c54","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.811476513369149,0.611449432938691,0.200027080430458,"gamma_noise"
99,1099,"9d985583339f37fbacb7140d4222662d","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.578828190577423,0.589273321331284,-0.0104451307538609,"bspline_B"
100,1100,"8ea86fffc296b32f99e63ed723d89d90","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.824721404208282,0.721428048618179,0.103293355590103,"gamma_noise"
101,1101,"51fea122ace66c28fcf6227076a2210d","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.831204740979915,0.44806790166156,0.383136839318355,"gamma_noise"
102,1102,"87466aaae46506b8e351c34782985403","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.732845753833362,0.707161522682363,0.0256842311509988,"gamma_noise"
103,1103,"e898b26388bd31312b334e141687631d","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.976977547278985,0.475285403500422,0.501692143778563,"gamma_noise"
104,1104,"f7b481c3a4568173c9a99c1b4d8c5521","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.765908246037966,0.488562845955778,0.277345400082188,"gamma_noise"
105,1105,"fda815e14a2797f663c51a8c3fc66eeb","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.13036478947797,0.644451429038588,0.485913360439379,"gamma_noise"
106,1106,"2ace1767dd5349b12ef5f3a5bd831ab8","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.677515627359415,0.627539110790274,0.0499765165691416,"gamma_noise"
107,1107,"d3c22607503e5f474a3f5ebe80ebdf3d","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.506882744650548,0.430564759901849,0.0763179847486983,"gamma_noise"
108,1108,"68aa1cfbcec0e4ea336983e4d1e49773","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.535061994291505,0.667969792435911,-0.132907798144406,"bspline_B"
109,1109,"64378d1cf8147aa375c77012a1f6217d","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.733210171814312,0.408324981668007,0.324885190146306,"gamma_noise"
110,1110,"4c9bdb3191d72e532b9af0440b61821e","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.13931003862644,0.625236848162405,0.514073190464036,"gamma_noise"
111,1111,"90bc4d41e3adeb7ca6a265e34199593d","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.2374793021291,0.619129624570802,0.6183496775583,"gamma_noise"
112,1112,"2de6dbe92e20217bcb1faa713be3c7e9","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.18375452291831,0.793606796821347,0.390147726096964,"gamma_noise"
113,1113,"62d44f5b5cf3a1a10474477b2836ac7c","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.651021190809421,0.381627388361575,0.269393802447845,"gamma_noise"
114,1114,"e8aa5c36f38132f5ccc9683b131a520e","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.537947149948664,0.396998386673689,0.140948763274975,"gamma_noise"
115,1115,"527c2542099f691a2a03e60fc5521e3b","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.537890318199466,0.502389396166007,0.0355009220334586,"gamma_noise"
116,1116,"493ff3d28fe2680d1b7fc1f343262be6","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.614769573990193,0.607066767495006,0.00770280649518762,"gamma_noise"
117,1117,"64dffb15867fda5ef262e2caf0e46bbf","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.06324528246622,0.559857915496754,0.50338736696947,"gamma_noise"
118,1118,"4fe04592b1bd1b0073226474bda79a17","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.84722101341627,0.428813916871066,0.418407096545204,"gamma_noise"
119,1119,"53a63bcc974e882529742ef97a8b74d5","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.498257877764553,0.417102151370769,0.0811557263937842,"gamma_noise"
120,1120,"4d64fbb86d0c71298cfafd74891b1601","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.578606927669008,0.524834812524678,0.0537721151443301,"gamma_noise"
121,1121,"fc119966f9fa86c9beb582f612bc73ec","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.498143733139809,0.45316369317678,0.0449800399630296,"gamma_noise"
122,1122,"2de2afe17b444c1be6ab135102d2e749","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.12196456042378,0.448908150899269,0.673056409524509,"gamma_noise"
123,1123,"8b49cbb9e926a62a502c208b4a74393a","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.18497771862611,0.80563430593084,0.379343412695268,"gamma_noise"
124,1124,"fee16d34d4badef781de40b823c932b3","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.10135011870872,0.468727363038151,0.632622755670568,"gamma_noise"
125,1125,"49b1406d1f09cf7ccfb97517eb1d686b","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.737714727160984,0.710774754277251,0.0269399728837333,"gamma_noise"
126,1126,"89c12c0c7af03e2dcd492d20daed2fb8","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.666984674507534,0.480633782315243,0.186350892192291,"gamma_noise"
127,1127,"d6cf87e625366c1649bd82f3bda75a50","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.723570985507802,0.607471941240681,0.116099044267121,"gamma_noise"
128,1128,"e7c98f0c8ff03fc89b23b860ab6e055c","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.659370368872161,0.621057234409449,0.038313134462712,"gamma_noise"
129,1129,"89bab4fa545504e51f4b5b765fa2b9ae","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.782729075001657,0.506017228040248,0.276711846961409,"gamma_noise"
130,1130,"bf14545e60a11dc820244df794a9bbde","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.858713546451346,0.84443495532812,0.0142785911232267,"gamma_noise"
131,1131,"f9b4bd3734443873f1d31c98484de516","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.01574139987433,0.389199948909513,0.626541450964818,"gamma_noise"
132,1132,"b571595faf7cf9bf9fb646335e089636","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.13329635708622,0.94751767044351,0.185778686642714,"gamma_noise"
133,1133,"0a62c14ca9858effb08a88d2cabe1673","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.631215193806784,0.637042042824948,-0.00582684901816422,"bspline_B"
134,1134,"6cdb8dae15bac319b768e307416ee6b2","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.02887879071969,0.41697274310348,0.611906047616211,"gamma_noise"
135,1135,"f5fbe5bac9e630e09a5f83fdcd75b932","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.362175156537963,0.494938936367508,-0.132763779829545,"bspline_B"
136,1136,"75dc159ba49385507004b04106ac29e8","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.6443917215764,0.520666189411406,0.123725532164993,"gamma_noise"
137,1137,"25af99e573ba8708856ba71f5d31801d","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.655820871327864,0.444530956414592,0.211289914913272,"gamma_noise"
138,1138,"24ce0d2a3efbc542f5ad5931cbdb79aa","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.986235422818853,0.438028118589012,0.548207304229841,"gamma_noise"
139,1139,"392c573a8d8baf810091dbff34258106","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.609848758992262,0.347620620901397,0.262228138090865,"gamma_noise"
140,1140,"9af7f4bb9f26f77c38c192936cf0be33","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.453449437314983,0.323706456514965,0.129742980800018,"gamma_noise"
141,1141,"bd55561900b24ec7c3c7ac64a514ac02","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.446033303017211,0.546003602016252,-0.0999702989990405,"bspline_B"
142,1142,"d1a06c9101d2c0ee727ae600038327ba","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.13925428353087,0.468803207062816,0.670451076468058,"gamma_noise"
143,1143,"5e8bbd223a147392f54cce5f77c7b52e","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.455778287755694,0.419707444607168,0.0360708431485252,"gamma_noise"
144,1144,"a7c2af9704a9238a0ba07d099939a75d","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.557261709983502,0.468190607889059,0.0890711020944431,"gamma_noise"
145,1145,"2db60151e6a71b77be25757b07f7d413","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.08616114339162,0.518343677365828,0.567817466025797,"gamma_noise"
146,1146,"11b683568a8c7109187e0d518ad44753","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.946338437142549,0.572859490709863,0.373478946432686,"gamma_noise"
147,1147,"39e27a57bdf2c1c57e6c23b743348818","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.510383124439662,0.407710988715582,0.10267213572408,"gamma_noise"
148,1148,"08f76d2a0f0fd7c0c65c77a4e3db66f5","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.804623852080883,0.628212145212537,0.176411706868346,"gamma_noise"
149,1149,"73fb1389d38e28b1daab2d44d648d7dc","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.27122783029159,0.731181820968916,0.540046009322679,"gamma_noise"
150,1150,"4538cec1dfd416909e103d8882091c24","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.522152202589962,0.487322561868697,0.0348296407212646,"gamma_noise"
151,1151,"c30a72bbd9994edc5a6a1c2aed4242b1","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.59495799155972,0.559732580935938,0.0352254106237825,"gamma_noise"
152,1152,"6a9c86481f4a2482e1b37d74f117071e","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.12741940049558,0.480926411211484,0.646492989284101,"gamma_noise"
153,1153,"442e0ebc852ae02e3200593355a37960","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.06253887862466,0.461754246877653,0.600784631747005,"gamma_noise"
154,1154,"64361962d8cd28975836ca41ffba829e","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.445981377698518,0.536848761255519,-0.0908673835570004,"bspline_B"
155,1155,"af7b6609489cc20efa3782fad07fa0d9","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.705005170681012,0.516806565392516,0.188198605288497,"gamma_noise"
156,1156,"9d0dfa99ebb269242e3d64e8a5fe517c","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.632515072053506,0.569416447864256,0.0630986241892499,"gamma_noise"
157,1157,"66c6e6745a642b2c128f396464ab9c36","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.485860205616512,0.458198446744202,0.0276617588723103,"gamma_noise"
158,1158,"8f8136ef754c0743bae4dd275c47bf9b","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.603032641475707,0.57996050029471,0.0230721411809965,"gamma_noise"
159,1159,"6eeed27f9e2c16bae4fa14c32548d476","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.536173327460827,0.435172624264362,0.101000703196465,"gamma_noise"
160,1160,"6fc5bd4defacec08d522e9606a883766","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.54678892541381,0.385157843987921,0.161631081425889,"gamma_noise"
161,1161,"a357237d620a342d728f96dc8aac5757","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.394426986693377,0.340976874806656,0.0534501118867214,"gamma_noise"
162,1162,"4cc160a48b020eb4685997894bf01baf","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.470930716994085,0.424208392440741,0.0467223245533435,"gamma_noise"
163,1163,"e67c4eaea4e2842baa2a758c4beb2e82","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.874400069720481,0.459170055050284,0.415230014670196,"gamma_noise"
164,1164,"d690f07a51a75e813d73e446e77eb394","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.580207279510347,0.442706660261599,0.137500619248748,"gamma_noise"
165,1165,"50366235ff21bfd0a4d01f895b905c92","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.457053700143238,0.533184356040189,-0.0761306558969516,"bspline_B"
166,1166,"495d59eeef0b219751064d03c686254d","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.596210454205871,0.514058360112594,0.082152094093277,"gamma_noise"
167,1167,"b8bc66b5036c4f6bd977937ad6e2a29d","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.983240029539125,0.422862491900998,0.560377537638127,"gamma_noise"
168,1168,"d65d84681677642681932395599566ad","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.564557401947894,0.527031991309679,0.0375254106382154,"gamma_noise"
169,1169,"4b517b06b20afe2ab6f16f327d16edef","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.863036114930434,0.672790433886266,0.190245681044168,"gamma_noise"
170,1170,"f32af8f5828cad3f276263ef3b9502fb","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.766310320728194,0.739267381172056,0.0270429395561385,"gamma_noise"
171,1171,"2ec9a3cf6058379814f756d7b9f93ea9","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.03936244475779,0.568825794103492,0.470536650654295,"gamma_noise"
172,1172,"68d41d2891a14e960534c955889a715f","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.06021493236102,0.56259135352071,0.497623578840311,"gamma_noise"
173,1173,"b998c1e8401789afff3d7d34e1be5997","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.479876784206109,0.406691871530647,0.0731849126754623,"gamma_noise"
174,1174,"7a6ced56beec68835d7a03f46b6af6e8","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.423413326635608,0.519754633029555,-0.0963413063939467,"bspline_B"
175,1175,"2744bfdd13475fbe6815e8986de922fa","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.493616822553128,0.538445144955389,-0.0448283224022606,"bspline_B"
176,1176,"c141df7878a0d44e38a58170b4492543","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.442573263696639,0.476725675870819,-0.0341524121741801,"bspline_B"
177,1177,"c17f97d975a2e6794ea31e8367d83e40","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.20438265548033,0.56372785531004,0.640654800170293,"gamma_noise"
178,1178,"4f3cc0d975b486260ecd02e9ed831df5","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.480268212164484,0.438357942118132,0.0419102700463515,"gamma_noise"
179,1179,"6d4a044da028c76d3fafc003136384eb","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.680168591672726,0.419808036921736,0.26036055475099,"gamma_noise"
180,1180,"ff3b24bb3a95e7b5178276b17e2c0dad","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.391016667869622,0.429044416714555,-0.0380277488449328,"bspline_B"
181,1181,"80dfab2294dc854a8695d1c1ce6265d9","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.469870954938521,0.439128197328613,0.0307427576099079,"gamma_noise"
182,1182,"941f9c48ec56eb19b25786187b006f10","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.551831574275006,0.42412318226208,0.127708392012926,"gamma_noise"
183,1183,"2dc5d7e9b3e15c740d490d788211573a","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.05695164376967,0.651677263756299,0.405274380013366,"gamma_noise"
184,1184,"77c6e00a79e8c3b3df80e1c4b0ff8023","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.599736999797968,0.474734905560807,0.125002094237161,"gamma_noise"
185,1185,"52e3986fb55b179cf59e4540a86a982d","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.640168216288703,0.62271648970575,0.0174517265829527,"gamma_noise"
186,1186,"ccc0636a72fb6ba022578cc100c8cb7c","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.716941596778434,0.434228959297276,0.282712637481158,"gamma_noise"
187,1187,"7409506000aab5f15ec58cc3dd3fb72e","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.638762185070821,0.600591177267288,0.0381710078035331,"gamma_noise"
188,1188,"0e1b1e567b5a85241d50f71772de9be1","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.604870313602103,0.5841441336148,0.0207261799873028,"gamma_noise"
189,1189,"02453cd2773e7494e1a4738ba6f3c7a1","B-spline vs Gamma-noise","bspline_B","gamma_noise",1.00124962569005,0.756253658585973,0.24499596710408,"gamma_noise"
190,1190,"e11e338409fdbfff7af641a286a93437","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.439864270784712,0.652633363936952,-0.21276909315224,"bspline_B"
191,1191,"88ccda7d997701880c9d0c636b220b1e","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.65712432628122,0.573352573487696,0.0837717527935238,"gamma_noise"
192,1192,"9a5e00955ca9971800073dd3e4c28ad7","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.499893030125579,0.408171567479269,0.0917214626463099,"gamma_noise"
193,1193,"50b5e6cbc49ffa79634e56edd10b8bf0","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.628128424052912,0.477673683829092,0.15045474022382,"gamma_noise"
194,1194,"1f0b118441ef88f9f7e1c86a5d22c593","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.443047383429618,0.526448486140979,-0.0834011027113618,"bspline_B"
195,1195,"4b29886fa0376b89caa9cc697a80dc98","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.766073883691562,0.43207734784053,0.333996535851033,"gamma_noise"
196,1196,"4a7772e1b5862480e3537a3124e41c07","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.596489515087907,0.645520731184774,-0.0490312160968672,"bspline_B"
197,1197,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.482690848373955,0.585608503627279,-0.102917655253324,"bspline_B"
198,1198,"9cf5a39df21d5a234b9a57056ebe1360","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.505048465126192,0.466705597507067,0.0383428676191255,"gamma_noise"
199,1199,"f24eafb51b8268645a90a1a9cbcc2a5c","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.680207327884574,0.33331554854132,0.346891779343255,"gamma_noise"
200,1200,"2276182a83b89b4d2f8bfc96d14895ca","B-spline vs Gamma-noise","bspline_B","gamma_noise",0.372517234265038,0.535000162298481,-0.162482928033443,"bspline_B"
