"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","week","B_estimate","B_true","filter_seed","estimate_semantics","conditioning"
195,1195,1,"4b29886fa0376b89caa9cc697a80dc98","gamma_noise",600,8.71428571428571,1.75037980143286,2,215260900,"particle_filtering_mean","Y_1:n"
195,1195,1,"4b29886fa0376b89caa9cc697a80dc98","gamma_noise",600,8.85714285714286,1.742791360653,2,215260900,"particle_filtering_mean","Y_1:n"
195,1195,1,"4b29886fa0376b89caa9cc697a80dc98","gamma_noise",600,9,1.73701148180988,2,215260900,"particle_filtering_mean","Y_1:n"
195,1195,1,"4b29886fa0376b89caa9cc697a80dc98","gamma_noise",600,9.14285714285714,1.73384920540264,2,215260900,"particle_filtering_mean","Y_1:n"
195,1195,1,"4b29886fa0376b89caa9cc697a80dc98","gamma_noise",600,9.28571428571428,1.73089479977875,2,215260900,"particle_filtering_mean","Y_1:n"
195,1195,1,"4b29886fa0376b89caa9cc697a80dc98","gamma_noise",600,9.42857142857143,1.72971128004949,2,215260900,"particle_filtering_mean","Y_1:n"
195,1195,1,"4b29886fa0376b89caa9cc697a80dc98","gamma_noise",600,9.57142857142857,1.72811343754633,2,215260900,"particle_filtering_mean","Y_1:n"
195,1195,1,"4b29886fa0376b89caa9cc697a80dc98","gamma_noise",600,9.71428571428571,1.72899274199805,2,215260900,"particle_filtering_mean","Y_1:n"
195,1195,1,"4b29886fa0376b89caa9cc697a80dc98","gamma_noise",600,9.85714285714286,1.7285196483779,2,215260900,"particle_filtering_mean","Y_1:n"
195,1195,1,"4b29886fa0376b89caa9cc697a80dc98","gamma_noise",600,10,1.72837939802216,2,215260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,0.142857142857143,3.15715026916259,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,0.285714285714286,3.14804044188304,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,0.428571428571429,3.06444057626584,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,0.571428571428571,3.07394107664628,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,0.714285714285714,2.97334721269325,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,0.857142857142857,2.89826023018086,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,1,3.05827197137728,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,1.14285714285714,3.08033920654931,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,1.28571428571429,3.29583292454695,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,1.42857142857143,3.90422324909186,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,1.57142857142857,3.41498935271261,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,1.71428571428571,3.51070450282607,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,1.85714285714286,3.25152339270365,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,2,3.22945807614278,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,2.14285714285714,3.49787158344545,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,2.28571428571429,3.45755736625111,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,2.42857142857143,3.34109423333579,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,2.57142857142857,3.18982142032096,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,2.71428571428571,3.14667782741285,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,2.85714285714286,3.26708976979954,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,3,2.97394954399103,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,3.14285714285714,2.8634262939217,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,3.28571428571429,3.11038626947831,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,3.42857142857143,3.21521966485805,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,3.57142857142857,3.04783183493015,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,3.71428571428571,3.24589839472848,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,3.85714285714286,2.98596470441506,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,4,3.04138685068613,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,4.14285714285714,2.79531226222398,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,4.28571428571429,3.34091588620092,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,4.42857142857143,3.4302770597748,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,4.57142857142857,4.07448652596024,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,4.71428571428571,4.10843459265207,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,4.85714285714286,3.93968146757739,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,5,3.83506896728511,4,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,5.14285714285714,3.3005080373843,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,5.28571428571429,3.25479793312224,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,5.42857142857143,2.97775443463552,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,5.57142857142857,2.57374456056721,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,5.71428571428571,2.41980289214049,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,5.85714285714286,2.32931006002601,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,6,2.36594418119763,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,6.14285714285714,2.32091756639685,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,6.28571428571429,2.52352183275792,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,6.42857142857143,2.39849393221077,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,6.57142857142857,2.26701577076632,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,6.71428571428571,2.3041888825126,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,6.85714285714286,2.34819263001851,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,7,2.26528256831675,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,7.14285714285714,2.21984115291857,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,7.28571428571429,2.26465627358298,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,7.42857142857143,2.13370826793982,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,7.57142857142857,2.04988973752474,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,7.71428571428571,2.16143399638758,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,7.85714285714286,2.27452618013527,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,8,2.30094865281332,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,8.14285714285714,2.33046059480564,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,8.28571428571428,2.35910514822442,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,8.42857142857143,2.47413440079889,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,8.57142857142857,2.57513186592781,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,8.71428571428571,2.39673049491827,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,8.85714285714286,2.28823070841471,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,9,2.22313739385826,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,9.14285714285714,2.18361724153183,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,9.28571428571428,2.15633001375618,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,9.42857142857143,2.14311199033834,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,9.57142857142857,2.13485678893469,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,9.71428571428571,2.13172840878458,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,9.85714285714286,2.13003510535457,2,216260900,"particle_filtering_mean","Y_1:n"
196,1196,1,"4a7772e1b5862480e3537a3124e41c07","gamma_noise",600,10,2.1298240728618,2,216260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,0.142857142857143,3.45753632035926,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,0.285714285714286,3.37902058781416,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,0.428571428571429,3.40541625191317,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,0.571428571428571,3.33001002438838,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,0.714285714285714,3.25251568217492,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,0.857142857142857,3.28149865061703,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,1,3.27817557703944,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,1.14285714285714,3.1421972970905,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,1.28571428571429,2.75381436814799,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,1.42857142857143,2.69077120516839,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,1.57142857142857,2.87524324980373,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,1.71428571428571,2.56115728914219,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,1.85714285714286,3.14241571195605,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,2,3.30838509471795,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,2.14285714285714,4.53329282347961,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,2.28571428571429,4.80791102445257,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,2.42857142857143,4.91242125545919,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,2.57142857142857,4.22899713483225,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,2.71428571428571,4.33266022668073,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,2.85714285714286,4.55065432511633,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,3,4.07296543578793,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,3.14285714285714,3.20239921745303,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,3.28571428571429,3.69678290083678,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,3.42857142857143,3.07565721613825,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,3.57142857142857,3.14128606234444,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,3.71428571428571,3.52842104465633,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,3.85714285714286,3.37239970517642,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,4,3.31889040733064,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,4.14285714285714,4.83709741781175,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,4.28571428571429,4.90429112776529,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,4.42857142857143,4.24736991695455,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,4.57142857142857,3.77973834077279,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,4.71428571428571,3.62546864731,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,4.85714285714286,3.4088885067352,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,5,3.11907802163725,4,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,5.14285714285714,2.49021645206689,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,5.28571428571429,2.78949790810629,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,5.42857142857143,2.28774984783336,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,5.57142857142857,2.29455875046562,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,5.71428571428571,2.44190498013575,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,5.85714285714286,2.41979082941425,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,6,1.98236920984949,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,6.14285714285714,2.2054301128598,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,6.28571428571429,2.34578302338121,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,6.42857142857143,2.49901875548041,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,6.57142857142857,2.0026617177217,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,6.71428571428571,1.8079855999101,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,6.85714285714286,2.28208442421956,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,7,2.36131883369016,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,7.14285714285714,2.37930972995777,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,7.28571428571429,2.50330231186817,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,7.42857142857143,2.71014003411846,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,7.57142857142857,2.42312982220793,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,7.71428571428571,2.2756818079216,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,7.85714285714286,2.47901836715763,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,8,2.47129713276033,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,8.14285714285714,2.21000003487426,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,8.28571428571428,2.05011002266454,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,8.42857142857143,1.95207227198144,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,8.57142857142857,2.07002572068305,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,8.71428571428571,1.97532498909614,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,8.85714285714286,1.91075466427312,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,9,1.86718992309279,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,9.14285714285714,1.83725965299931,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,9.28571428571428,2.15085051765777,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,9.42857142857143,2.03760618631359,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,9.57142857142857,1.96506628200885,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,9.71428571428571,1.91753512110888,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,9.85714285714286,1.88740471209018,2,217260900,"particle_filtering_mean","Y_1:n"
197,1197,1,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","gamma_noise",600,10,1.8667101723716,2,217260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,0.142857142857143,3.77504827952442,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,0.285714285714286,3.7781250558103,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,0.428571428571429,3.77327499673181,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,0.571428571428571,3.8407694058967,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,0.714285714285714,3.96811078339172,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,0.857142857142857,3.69611876939358,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,1,3.63969666880433,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,1.14285714285714,3.57734398283666,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,1.28571428571429,3.87891480971611,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,1.42857142857143,3.77932204107653,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,1.57142857142857,3.87546969653999,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,1.71428571428571,3.53350073059015,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,1.85714285714286,3.63683760285077,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,2,3.88388171321486,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,2.14285714285714,3.96297930228154,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,2.28571428571429,3.70006692432827,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,2.42857142857143,3.62065979994646,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,2.57142857142857,3.63951732727012,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,2.71428571428571,3.65669319719036,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,2.85714285714286,3.80554378138032,4,218260900,"particle_filtering_mean","Y_1:n"
198,1198,1,"9cf5a39df21d5a234b9a57056ebe1360","gamma_noise",600,3,3.6478546162853,4,218260900,"particle_filtering_mean","Y_1:n"
